Transaction Date,Transaction Month,Transaction Year,Time,UPI Number,UPI ID,Transaction Amount,Zip Code,Fraud
6,7,2024,3,1563523147,8.97597E+15,7843.59,45699,1
13,1,2024,2,5639799686,3.50881E+15,1203.23,56335,0
19,5,2022,16,9046106984,1.0422E+15,9121.69,56806,0
22,5,2021,1,5266646438,1.594E+15,7800.17,87853,0
8,10,2024,23,7283219215,7.28262E+15,11128.4,73768,0
27,4,2023,0,7302210968,1.88729E+15,9497.44,45739,0
27,6,2024,7,6135706921,5.29217E+15,8289.13,44785,1
2,7,2023,12,3457242236,3.77661E+15,10377.7,41980,0
21,9,2022,22,3051822337,6.43028E+15,2244.73,99335,1
30,1,2024,14,9624159841,5.51954E+15,8970.86,95016,1
1,6,2023,7,9698306885,3.11704E+15,2664.45,11609,0
28,7,2022,11,9569660480,6.28655E+15,13890.28,76253,1
15,3,2021,21,1404737891,1.8216E+15,1118.18,95481,0
1,8,2023,11,5719148279,3.13125E+15,6512.58,38141,1
5,5,2021,13,8590411491,2.37777E+15,10467.38,40009,1
28,9,2021,14,9000453532,6.41567E+15,6924.53,16782,1
29,5,2020,14,2718862671,6.25676E+15,1472.22,35933,0
16,9,2024,8,5602638462,2.99463E+15,8345.35,87154,1
19,10,2023,18,8600335238,9.83619E+15,9660.32,18307,0
4,4,2021,19,6044126627,4.31428E+15,10586.51,85874,1
3,9,2020,21,5835518485,2.91853E+15,5661.57,48346,1
17,5,2022,7,9351268015,7.89527E+15,8498.53,60772,1
17,10,2023,20,2382056878,6.00339E+15,6815.23,82084,1
12,9,2021,18,8558561542,1.73803E+15,10113.63,50149,0
28,3,2024,5,7398888086,2.23306E+15,8795,96700,0
30,4,2020,19,4225765764,3.77819E+15,7933.77,37526,1
29,9,2021,24,8459627832,6.3756E+15,3817.91,95712,1
14,10,2024,18,8589704638,3.31589E+15,130.08,78477,0
21,11,2021,3,2941201346,4.80953E+15,2693.82,15695,0
6,6,2023,22,9321585346,9.89163E+15,1844.28,49169,0
3,2,2023,6,4711000967,3.623E+15,6791.36,57947,0
28,7,2023,3,8178915060,8.69717E+15,9222.65,57224,1
9,2,2020,21,9382996631,2.69129E+15,3274.97,55865,1
5,11,2023,11,5831206223,2.88032E+15,14091.95,35553,0
24,2,2024,12,3692685377,8.36354E+15,199.56,70410,0
29,11,2021,2,6948332818,4.96571E+15,11607.29,34816,0
17,1,2022,21,9418674767,9.14759E+15,9415.55,65026,0
14,11,2024,11,3319856345,5.04093E+15,5665.97,60705,0
21,11,2024,1,7392627176,1.69594E+15,852.29,71922,0
31,12,2023,23,8070423628,8.71071E+15,9449.55,83914,1
3,11,2020,1,5455745403,5.71126E+15,5845.64,11881,1
28,3,2021,22,4281025414,2.49457E+15,14050.38,49567,1
1,6,2020,8,6533856451,2.71926E+15,8175.65,57365,0
20,8,2021,0,2006571704,6.08564E+15,14100.81,89211,0
31,9,2021,7,3027149672,2.84154E+15,3385.21,80122,0
29,7,2020,22,5524416182,5.28417E+15,10913.32,35006,1
21,4,2024,5,3988187511,8.30621E+15,9297.01,51198,0
23,6,2021,5,4579630538,8.70925E+15,11117.18,32831,0
1,5,2020,21,1040483835,6.95701E+15,3298.55,26459,1
3,8,2021,24,4028528050,5.34012E+15,10008.42,42443,0
18,1,2022,17,4954409347,3.6661E+15,7520.8,52316,1
25,1,2024,16,3671589090,6.4576E+15,11168.09,74486,1
10,11,2023,11,2966877181,1.74551E+15,4972.97,15877,0
31,6,2021,5,3853338889,1.67196E+15,13361.85,49553,1
22,10,2022,7,7237602475,1.00193E+15,1356.09,14922,0
26,12,2023,18,1753003245,7.62235E+15,12127.12,14686,1
3,2,2023,9,9158622312,2.64774E+15,12933.66,42766,0
8,5,2021,0,9536731866,5.2621E+15,12277.06,89943,1
14,1,2020,24,1541724574,1.96336E+15,7739.62,42006,0
24,7,2021,12,2463231898,7.0504E+15,6631.94,41422,1
18,1,2022,16,2741772512,7.77304E+15,14944.31,22205,1
15,4,2023,2,9611296889,4.28016E+15,3514.66,96590,1
22,9,2021,7,3559751419,8.35455E+15,8248.45,33527,0
23,1,2020,13,9179320384,7.42813E+15,10093.07,28443,0
2,4,2021,2,9993690646,9.76155E+15,10542.93,26524,1
31,6,2024,15,5854779183,5.90894E+15,3139.97,38202,0
27,6,2020,12,9276854134,9.16188E+15,9844.51,75552,1
10,12,2022,19,4778812443,2.41437E+15,12293.71,56142,0
2,8,2023,23,8020827416,7.9316E+15,845.28,71692,1
26,1,2021,16,3043455061,5.07836E+15,13681.67,92384,0
17,7,2020,12,4677157432,6.69353E+15,539.61,30855,1
8,1,2024,5,3348384667,1.32572E+15,5403.97,93747,1
1,7,2020,16,5570472680,1.09151E+15,335.62,70372,1
9,3,2024,13,2885589077,1.93035E+15,1249.46,35095,1
11,11,2022,16,2928350865,3.81538E+15,13676.41,48724,0
22,8,2023,7,3390693651,4.19265E+15,5387.43,59241,1
16,3,2022,10,9357452304,3.93921E+15,6429.1,62003,0
7,1,2021,19,6359978903,5.5528E+15,3308.63,78379,0
29,8,2020,0,4244501431,2.63582E+15,8996.73,25972,1
10,3,2024,6,4854155145,4.95484E+15,8962.57,32927,0
23,2,2024,20,5052669772,7.51452E+15,5645.79,76630,0
26,1,2020,20,8050440156,9.86132E+15,5062.22,62347,0
3,3,2020,16,7029401918,6.34431E+15,13285.97,98860,1
18,2,2021,9,1448559674,6.87239E+15,5810.94,96210,0
25,2,2022,10,9762221654,9.47159E+15,7453.16,79518,0
24,6,2024,21,8214099431,7.03176E+15,4321.24,55283,1
13,12,2021,8,9479283326,2.11437E+15,11822.87,91326,1
28,1,2022,8,3114561761,7.57123E+15,6021.98,22205,0
26,2,2021,23,3513567397,7.47155E+15,7752.8,99874,1
7,6,2024,4,8085757187,2.3783E+15,3875.02,22748,0
25,3,2020,16,4402451321,2.41201E+15,14816.13,31097,0
4,4,2020,8,4055075451,9.17352E+15,4443.29,13092,0
13,1,2022,16,7707782254,5.47667E+15,11584.06,63311,1
20,8,2023,23,4525604753,9.31292E+15,6469.69,32692,0
1,7,2022,20,7013161022,1.66628E+15,3172.64,33862,1
8,7,2023,18,4560502799,4.89117E+15,12015.81,89507,1
14,3,2021,6,3743649628,1.33029E+15,5070.74,90152,0
16,10,2021,22,8198936125,5.17038E+15,12991.38,80469,1
14,10,2024,8,6250329585,1.65884E+15,13737.33,14926,1
12,3,2023,6,4134758743,6.01835E+15,12911.38,13969,1
19,2,2024,12,6590386692,2.64844E+15,621.62,45733,1
23,12,2020,10,2828684095,1.25259E+15,11831.86,79855,1
15,1,2023,13,3295991296,2.98959E+15,6228.96,51743,0
28,7,2022,18,9231136785,6.42733E+15,13118.47,49876,1
2,7,2020,10,2996870968,2.64478E+15,9605.52,30323,0
2,12,2020,12,2943161751,2.92577E+15,12521.28,26428,0
23,2,2022,13,9625153859,4.03876E+15,7541.53,44578,0
31,7,2020,12,5309485754,6.66901E+15,8071.88,96486,0
22,8,2023,0,9889127903,1.14763E+15,2251.38,74140,0
19,1,2024,7,5908658053,7.82798E+15,11781.41,93829,0
25,9,2020,11,4168855028,9.93555E+15,6348.91,16364,1
26,7,2023,18,1681499360,6.37557E+15,7551.19,45349,1
31,3,2021,11,4207850789,6.59074E+15,11797.96,10691,1
30,8,2023,7,8231770969,5.17851E+15,9022.8,76467,0
29,7,2024,7,8616468163,9.51541E+15,3096.37,55896,1
22,11,2023,20,1042970237,2.69258E+15,8894.47,67062,1
26,8,2022,12,1568990237,7.08384E+15,6173.73,89762,1
26,6,2024,11,3032166019,6.59707E+15,7095.93,23861,0
22,9,2021,15,3644659910,8.47079E+15,521.84,98302,1
17,5,2022,0,8535582570,2.14957E+15,3229.44,73928,0
20,3,2023,12,7512647157,1.16122E+15,4287.47,93231,1
10,3,2024,6,2454402917,7.25257E+15,10723.1,51347,0
6,1,2021,4,5048752417,3.9493E+15,271.24,13121,0
15,12,2022,7,2926615090,6.80495E+15,6190.78,93793,0
22,8,2021,24,3289260896,4.58848E+15,13868,38164,1
11,2,2023,13,9832536821,2.72464E+15,1767.02,35491,1
28,3,2021,22,3279734420,7.28086E+15,7794.72,69222,0
5,8,2020,12,4929821976,5.69735E+15,11819.18,33165,1
1,8,2022,14,5078840665,5.30211E+15,14143.72,13748,0
8,11,2021,22,4063670223,3.61358E+15,11226.97,36553,0
21,4,2023,16,9425194093,2.52254E+15,10836.43,70380,1
28,4,2023,14,3915405850,6.35905E+15,12414.67,54331,1
12,5,2021,19,2351435856,8.9173E+15,6748.4,49560,1
12,6,2023,17,9053782397,8.49164E+15,12107.08,63865,0
5,5,2024,17,4436196389,8.75012E+15,218.67,56686,0
7,7,2024,1,6209834941,5.51116E+15,13875.96,85910,1
4,2,2024,3,3300508389,4.45807E+15,6705.27,14675,0
6,7,2020,0,5461063032,8.38547E+15,8345.36,76706,1
13,10,2021,3,4495851933,7.32748E+15,3897.75,87986,0
20,7,2020,17,8097803436,4.96267E+15,11163.71,86216,1
30,1,2023,4,1018897563,2.30261E+15,1241.87,20068,1
15,7,2020,18,1325786672,6.92064E+15,13102.27,64460,0
3,5,2023,14,5352934765,6.86975E+15,12438.94,56418,1
23,3,2023,7,2397728051,8.17852E+15,3319.3,36206,1
8,3,2022,19,2269051259,5.04786E+15,12158.93,10287,0
20,4,2024,16,6631213707,6.86333E+15,11816.73,32337,1
16,12,2023,0,8443088421,9.9151E+15,9520.03,30666,0
13,2,2022,11,3274463962,4.46278E+15,5665.45,11161,1
18,2,2024,18,1359663512,8.24523E+15,4145.33,48751,0
28,1,2023,14,8960552512,4.88478E+15,3553.58,92063,1
10,5,2023,8,7057392100,2.85868E+15,4847.27,99389,1
30,4,2020,6,1734531720,3.49295E+15,13563.02,24758,1
19,11,2020,1,8561799262,6.45729E+15,1256.85,75780,1
17,10,2024,8,4125474449,6.8296E+15,12450.18,13178,0
24,2,2023,9,4092395458,8.79162E+15,5298.46,41831,0
31,3,2021,1,4558006115,5.80952E+15,7871.83,12176,0
19,7,2020,18,1605453277,6.93616E+15,11937.84,43654,0
28,7,2024,10,1218640840,5.55682E+15,13277.21,36627,0
26,12,2023,12,3650799630,2.19675E+15,5237.24,62550,0
23,4,2023,9,7495368710,1.00872E+15,6981.47,54910,0
26,5,2021,13,2351216004,4.97099E+15,6276.29,68251,1
5,5,2024,17,7427576044,4.04959E+15,297.44,45422,1
26,6,2023,18,2094382806,3.02232E+15,4509.55,21984,1
21,9,2020,21,5985418745,1.51762E+15,6941.92,99312,1
30,2,2021,8,9946486075,2.21156E+15,6225.29,71386,0
23,5,2024,24,4724106130,6.93748E+15,10856.75,93291,0
31,12,2021,6,4561278720,1.52397E+15,5833.57,17135,0
9,3,2020,2,1279509127,4.76582E+15,7391.71,10320,1
12,4,2024,19,7577608419,7.43066E+15,6501.17,31684,0
21,10,2021,5,6215299503,6.98172E+15,11135.33,65913,1
1,6,2022,20,9433208854,7.28395E+15,12958.29,98774,0
26,12,2020,1,1046570980,5.53936E+15,8025.15,31889,0
26,8,2020,5,4661073756,5.60446E+15,11862.54,58899,0
1,1,2020,2,3977284829,4.78477E+15,4522.12,20770,0
15,10,2022,15,3938855707,3.14424E+15,8166.41,49321,1
2,8,2022,7,8072828459,1.3218E+15,5243.93,95962,1
30,11,2023,1,8390404264,6.37316E+15,6271.59,51777,0
22,7,2021,16,9978659828,3.14637E+15,11012.97,56250,1
16,1,2023,8,5030801448,3.79279E+15,13236.77,83034,0
25,2,2021,11,9688705851,4.14352E+15,1910.28,50130,0
8,3,2022,2,1301866538,1.84546E+15,9556.12,91931,0
13,1,2022,10,7393650653,9.38487E+15,8773.94,59346,0
21,9,2023,0,4143367480,1.39954E+15,1864.38,12537,1
1,8,2024,22,7649868414,5.15098E+15,3257.23,94762,0
16,2,2023,12,4996785270,1.02671E+15,4733.94,25216,0
29,9,2021,14,2505438180,4.72582E+15,2587.27,94149,1
7,7,2023,4,6040324912,1.72506E+15,3731.57,13009,0
31,9,2020,20,8574856803,3.27751E+15,4087.25,99904,1
5,6,2021,16,8969275120,9.83979E+15,5101.54,39327,0
22,6,2021,24,3599566646,7.27984E+15,11265.92,24209,0
29,11,2024,22,1405012585,7.07279E+15,8621.49,58443,0
23,4,2022,23,1945616789,7.45347E+15,14795.08,25029,0
3,10,2021,24,8173452990,6.77841E+15,6279.56,77613,0
12,10,2022,5,5314957216,2.49133E+15,11332.59,89443,0
26,2,2023,20,8944175670,6.87923E+15,13084.88,66997,1
16,7,2020,21,8411943979,6.32741E+15,10216.78,72559,0
19,5,2024,10,9175542602,9.39327E+15,6236.78,74892,1
5,11,2022,17,9509955484,8.12296E+15,11328.56,80409,1
22,6,2021,3,1391347025,6.56009E+15,3134.64,18635,0
25,2,2022,2,8963092214,2.61705E+15,4980.53,43065,1
29,5,2021,12,6539004416,6.02992E+15,8245.61,43783,0
14,10,2022,22,1009073940,9.1251E+15,8673.6,44152,1
28,4,2021,8,1865522466,9.62251E+15,429.91,68741,0
5,9,2023,20,2458764880,7.99568E+15,14182.2,61502,1
15,6,2021,5,4562651008,6.91571E+15,10479.75,39092,1
17,2,2021,11,2876400218,7.84088E+15,7485.99,27653,0
30,1,2020,1,2693631720,1.6427E+15,14003.6,50469,1
14,5,2021,2,3151812816,8.44083E+15,6642.52,96483,0
30,9,2020,2,7430406725,7.88965E+15,14708.49,69754,0
20,6,2024,11,1767806822,8.22381E+15,7733.04,39978,0
5,10,2020,14,3435595294,5.60969E+15,1802.86,97592,0
12,12,2023,8,4173912149,9.09972E+15,11495.53,53169,0
16,7,2020,22,9033900196,2.63115E+15,10215.58,58287,1
26,5,2024,7,2691413435,5.58574E+15,11617.5,64745,1
26,10,2023,10,5180949000,7.90705E+15,14276.49,15543,1
16,6,2022,15,6743246172,8.97253E+15,11669.69,66392,0
21,5,2022,24,1450938973,1.19825E+15,9208.92,31067,1
7,11,2020,21,1564472286,7.16434E+15,12873.9,61033,1
4,9,2020,3,6504941234,3.44131E+15,10131.37,55256,1
1,6,2024,0,7046553233,1.76196E+15,6180.97,79345,1
30,11,2024,23,9963619422,2.97769E+15,13295.73,32191,1
30,8,2021,6,1483241986,5.72386E+15,3406.32,96803,0
5,2,2024,1,6255125134,4.45072E+15,10748.15,82742,0
23,12,2021,23,3360680067,3.29777E+15,13235.3,96593,1
26,9,2023,4,4760685929,1.81556E+15,10996.62,38992,0
10,5,2020,6,5609016844,1.42297E+15,10489.4,91531,0
22,7,2023,3,2983404860,8.67202E+15,11314.31,58803,1
5,10,2024,4,6202848867,2.04895E+15,7029.32,73477,1
4,1,2023,23,8339535445,3.19881E+15,13125.14,23210,0
2,10,2023,0,9415521629,2.31537E+15,3131.2,93329,1
20,5,2023,0,8800452389,4.42281E+15,1998.06,36270,0
31,12,2024,14,7431024320,9.96197E+15,4354.08,72008,0
10,10,2023,19,9335726827,6.20474E+15,8020.5,15197,1
26,2,2021,18,8099973321,9.88722E+15,7707.37,17452,0
19,12,2024,9,1196985391,5.00559E+15,12326.92,51486,0
26,6,2023,17,8668212685,2.38856E+15,6128.07,24859,0
1,11,2024,2,9653193486,7.1671E+15,7316.73,37236,1
24,1,2022,10,2278603942,5.78807E+15,299.18,41899,1
5,3,2021,14,6724251585,2.00898E+15,6205.11,42083,1
13,5,2023,10,2270844215,7.5987E+15,9751.84,77708,1
4,4,2022,16,6719941701,7.87961E+15,331.07,26663,0
16,3,2022,16,1958693282,1.90792E+15,4285.14,29053,1
24,10,2024,5,8688558662,7.76618E+15,3198.55,21085,1
16,5,2022,4,7050667577,7.30603E+15,725.58,40564,1
23,11,2021,7,4068288874,1.05262E+15,7240.98,99745,1
2,8,2021,1,1913318781,7.10422E+15,2807.68,69095,0
17,11,2020,15,2040425036,6.94533E+15,11171.91,79517,0
28,4,2021,19,6152785161,4.76153E+15,12734.13,31153,0
27,1,2022,23,2979850246,7.08523E+15,8229.22,15247,1
20,11,2021,11,7543649516,3.83028E+15,14727.44,20553,1
24,7,2024,5,8884590488,5.91353E+15,6812.13,30811,0
12,8,2020,0,8395955439,3.16483E+15,7749.19,16135,1
18,3,2022,3,4392061279,7.23279E+15,14839.34,15573,1
3,6,2020,16,3510451357,2.78225E+15,3550.07,89267,0
28,2,2022,12,8902094333,9.80153E+15,14143.93,17189,0
1,7,2024,17,4786489430,5.73077E+15,738.28,90077,1
1,8,2020,4,5956891329,8.09734E+15,6751.16,53646,1
29,6,2023,23,5739881286,2.46734E+15,1143.05,86623,1
19,6,2022,23,5741891110,3.25678E+15,10965.6,63687,0
11,5,2023,2,1065926893,7.83142E+15,9165.29,78312,0
5,8,2020,10,5247233880,5.85197E+15,10628.85,37564,0
12,1,2023,12,7690246464,8.40325E+15,5679.76,38835,0
3,10,2023,3,5586063786,2.21978E+15,5605.28,71587,1
1,4,2020,13,2827459379,4.39473E+15,775.26,17697,0
1,4,2024,21,5902596207,9.52245E+15,5314.18,90165,0
8,3,2023,10,4474132325,1.99286E+15,13946.4,83922,1
10,3,2023,9,1117388255,2.15717E+15,5750.48,27046,1
11,4,2024,18,1666355889,8.11974E+15,12487.38,67823,1
12,11,2023,17,5870673927,7.22553E+15,12650.65,83580,0
29,1,2023,5,1505665138,1.63627E+15,5661.29,63370,1
13,11,2023,14,6348193181,4.17267E+15,9516.63,19615,1
12,11,2021,20,9998390849,8.47753E+15,1521.04,15060,0
31,2,2024,9,6017581712,1.5747E+15,1644.81,86436,0
14,9,2023,4,9180565105,5.8415E+15,825,70519,1
2,10,2024,4,2313797994,6.61628E+15,8757.12,81117,0
29,2,2022,9,3684717198,5.66599E+15,6448.46,71158,1
19,5,2022,4,2144132200,4.6317E+15,8265.68,44782,1
18,9,2023,2,4530511792,3.47764E+15,7863.99,95709,0
3,9,2024,22,5811898676,8.39955E+15,5318.02,88533,1
23,8,2024,5,3591891133,7.63395E+15,10194.35,68255,0
17,1,2024,3,5047387369,2.47454E+15,11401.68,82684,0
26,1,2021,17,2761351417,7.56709E+15,317.96,66918,0
8,9,2022,8,1515395338,2.37779E+15,3187.91,94284,1
29,11,2024,16,7182516006,4.17153E+15,10727.21,89558,0
26,8,2024,12,2526437138,8.80681E+15,5860.64,95549,0
10,10,2021,14,4091385127,3.45093E+15,9971.01,91422,1
26,9,2021,19,2264210776,9.53418E+15,5269.74,35256,1
30,7,2024,16,8727065119,2.72227E+15,5922.25,40005,1
2,3,2020,12,5260278130,1.1864E+15,2464.32,16638,1
19,3,2024,15,7465410224,1.27954E+15,3947.64,47419,0
9,2,2024,21,4675116708,9.17546E+15,9120.64,43377,0
7,5,2021,3,9794024318,4.95188E+15,6554.13,53116,0
4,12,2021,4,4690159967,5.90945E+15,11637.11,46634,1
26,12,2024,4,2902645017,1.12313E+15,12803.52,92291,1
21,3,2024,8,4781144912,5.16251E+15,8170.53,33382,0
18,6,2024,16,4653456993,1.06969E+15,11398.18,66063,1
13,2,2021,12,5062403691,3.99481E+15,4672.88,32394,1
11,12,2024,1,2681825549,9.43656E+15,6283.07,77789,0
29,3,2024,12,8576049894,1.47314E+15,10720.39,10864,0
24,5,2023,21,3645873729,9.04071E+15,5854.56,50222,1
4,12,2020,20,2181564097,1.92517E+15,8868.72,23666,1
25,11,2022,22,5525550707,6.41328E+15,2862.05,30955,1
21,11,2020,18,1545787679,9.79368E+15,9036.59,91845,0
29,1,2023,2,1663468598,7.25264E+15,12936.55,79590,0
25,1,2022,9,3708725026,8.40326E+15,13042.73,76471,0
4,10,2024,1,5413110801,7.01562E+15,10892.73,98314,0
10,9,2023,12,7323067675,3.25093E+15,11211.73,53298,0
5,7,2024,18,1093863949,9.26398E+15,8413.12,73108,1
9,1,2021,16,1591201141,7.70637E+15,8811.55,58924,1
24,12,2023,20,8108311076,5.84337E+15,2091.39,26709,1
3,8,2021,13,5300979342,7.25532E+15,6713.5,19726,0
17,3,2023,11,8015156459,3.92427E+15,6816.57,70824,0
3,8,2023,20,4480440118,6.00279E+15,14381.62,50542,0
16,5,2021,11,5836599328,4.08539E+15,6523.19,30245,1
4,1,2022,10,4870412554,1.18834E+15,8285.21,44753,0
18,7,2020,6,6038627052,6.62104E+15,8045.45,89788,0
17,5,2024,3,6881015181,5.21105E+15,9587.75,31316,1
7,6,2023,18,9998056831,2.27682E+15,11248.67,94698,0
24,6,2024,0,7069411893,8.26595E+15,3453.12,25960,1
23,8,2021,23,9992326685,6.17172E+15,7977.99,40791,0
30,9,2024,2,9305597165,6.64511E+15,12406.17,35216,0
5,2,2021,12,9384815936,2.35364E+15,7000.41,42467,1
12,9,2024,14,5358980437,8.95934E+15,4249.02,74427,1
17,12,2020,1,1910640152,7.96856E+15,9855.17,72047,1
23,11,2020,10,3202528613,4.24531E+15,12374.13,83290,1
13,10,2020,3,5944756687,7.33509E+15,1040.79,57014,1
23,9,2020,18,7393381368,2.87222E+15,11674.18,14078,1
25,10,2020,16,4941983594,8.72237E+15,12342.55,88389,0
3,10,2020,2,1356001547,7.95285E+15,6976.69,60519,0
9,7,2021,17,9505152357,8.72373E+15,14751.25,14042,1
30,1,2023,7,8771789003,8.17596E+15,11821.95,59052,0
17,7,2024,21,8748382543,3.97689E+15,11627.57,24389,1
17,10,2020,24,3166757952,5.63801E+15,11242.79,78111,0
30,5,2021,23,3661578742,7.74914E+15,2344.06,60733,1
20,6,2021,18,1359048336,3.85215E+15,3336.74,44754,0
16,10,2021,4,2558256204,2.4934E+15,7013.45,28624,0
25,7,2023,6,5657559581,7.61267E+15,4033.66,95886,0
22,5,2024,20,9260941524,6.63808E+15,6287.09,36681,0
13,7,2023,7,1404821365,8.39356E+15,13338.12,99524,0
27,9,2022,4,1978207249,5.29607E+15,12382.47,91006,1
19,3,2021,16,8498258372,3.30185E+15,9487.59,34704,1
17,8,2022,4,3780242974,8.6176E+15,12885.99,17493,1
4,2,2020,3,8840804447,4.5486E+15,11778.21,79639,0
12,11,2020,21,5303131209,6.5507E+15,6491.88,64383,1
29,7,2023,18,2565866177,9.36691E+15,3095.87,12994,0
9,2,2024,20,8454142063,2.70916E+15,7761.6,79280,0
19,4,2022,1,2449438012,7.09428E+15,11069.81,57234,0
12,7,2024,10,3651322264,8.07246E+15,6602.65,57291,1
9,3,2023,21,6902126372,8.51839E+15,10034.9,15594,0
7,2,2020,12,4729347116,2.3385E+15,1505.48,17371,1
28,11,2024,14,5334588694,5.52197E+15,11245.27,57315,1
14,10,2024,11,2827165223,8.31686E+15,12209.43,93564,0
31,7,2020,21,2475135016,5.51808E+15,10631.88,89526,0
20,1,2022,20,4055322463,7.68244E+15,14512.23,26626,1
19,8,2020,21,5806138813,2.2607E+15,12417.12,96005,1
26,3,2024,10,7790036230,7.57897E+15,13556.1,17130,1
15,12,2022,6,6916303671,8.06962E+15,14010.21,16828,1
16,12,2022,4,4650159428,6.98061E+15,12040.09,67514,1
21,2,2020,16,5186065224,8.26161E+15,10146.46,62664,1
5,3,2024,23,2500999375,9.33346E+15,185.21,27883,0
3,5,2023,19,8098545545,3.56939E+15,7040.8,53059,1
12,11,2024,8,6755991690,3.97506E+15,8610.32,94078,1
25,8,2021,13,9011430628,4.86601E+15,4630.05,52932,1
20,10,2023,11,1756093558,1.1494E+15,4839.76,71269,1
27,7,2022,5,8152147111,5.97936E+15,14421.28,85986,0
21,7,2023,16,8301901608,1.03093E+15,13386.49,95959,0
4,12,2022,18,2275722013,5.55411E+15,12752.77,12035,1
21,7,2022,18,1810686151,7.79369E+15,6149.58,50745,1
23,8,2023,15,7638369131,7.03242E+15,304.11,27241,1
16,1,2022,11,4619464444,8.47333E+15,1295.31,62975,0
25,4,2022,11,9560690839,1.5612E+15,4751.73,33154,0
7,6,2021,19,7264629459,9.49247E+15,334.57,35625,0
13,9,2024,5,4579766741,9.58479E+15,355.53,54950,0
21,2,2024,22,2746201804,6.40103E+15,13757.39,66396,0
10,1,2021,3,8149808173,9.84497E+15,10621.76,23331,0
26,10,2023,5,2050862240,3.54418E+15,4703.44,73927,1
7,12,2020,10,3663525860,8.96091E+15,2076.4,96226,0
14,2,2020,0,1306684705,7.62389E+15,7723.37,94719,0
31,7,2020,23,8393224416,1.65713E+15,179.66,73014,1
26,3,2021,22,3799714232,4.83741E+15,14082.36,49346,0
5,10,2021,14,3240747418,3.2739E+15,6280.75,80411,1
3,2,2022,10,3976137387,9.10409E+15,6094.79,64478,0
23,11,2020,24,9704774365,2.95751E+15,5919.84,22254,1
29,7,2023,18,2658002765,6.61845E+15,1132.99,65734,1
11,2,2023,17,6646635968,1.26657E+15,9611,38621,1
11,3,2020,16,2625272544,5.92392E+15,11021.75,86441,1
18,11,2020,18,8680253226,5.91156E+15,10174.27,56121,1
15,7,2020,20,4367520905,3.76101E+15,2162.69,91418,0
12,4,2021,13,4181127857,9.83393E+15,8724.72,70197,0
9,1,2021,17,1088735981,9.2967E+15,8585.32,94577,1
10,5,2021,18,8605585726,7.30622E+15,13039.32,52431,1
26,12,2024,14,1963318715,5.1405E+15,5749,14837,1
12,9,2023,14,9321660555,8.08961E+15,5635.14,93163,0
17,8,2023,3,4342473027,9.29534E+15,9316.05,81232,1
29,12,2022,6,5953342153,7.61701E+15,9532.78,58994,1
6,9,2021,12,5582816257,3.25573E+15,7092.35,89079,1
7,10,2024,2,8788096080,2.97821E+15,6701.58,22615,1
14,9,2024,15,4247995179,9.17308E+15,7462.8,11466,0
13,7,2023,8,2247809157,4.44972E+15,12929.57,40771,1
8,4,2021,7,3597241284,7.38485E+15,6971.39,93886,1
10,5,2022,19,2409630758,1.86978E+15,14104.98,75911,0
9,1,2021,12,2277552953,9.26175E+15,7609.66,30746,1
18,1,2020,16,3614717321,4.37333E+15,14243.09,98422,1
27,3,2021,16,8063148819,6.96281E+15,12509.2,70739,0
26,8,2020,16,5266123922,1.9094E+15,5500.23,83369,0
2,2,2020,0,5755801549,5.5307E+15,12968.26,11893,0
5,4,2022,7,8061151493,8.20102E+15,1739.94,40573,1
29,2,2023,18,2849386066,8.06679E+15,13883.2,50874,1
5,5,2021,5,9049566178,2.09691E+15,9511.49,87362,0
6,9,2020,2,4586536820,3.93887E+15,910.42,97460,0
19,1,2021,4,1741293624,1.72447E+15,9699.43,43367,0
8,5,2023,12,6129301381,9.31522E+15,14616.29,31199,1
16,9,2023,14,5873782566,5.34927E+15,1140.03,84328,1
13,1,2024,13,3413317868,3.53509E+15,8364.85,67724,0
1,9,2023,22,1241851186,2.2786E+15,11242.14,96133,1
22,8,2022,15,8174389114,9.88542E+15,12172.85,46405,0
20,4,2020,17,8134455329,5.37798E+15,6266.03,25989,1
17,12,2024,21,8928029798,8.23534E+15,3142.08,38931,1
31,11,2022,21,1537321598,5.33751E+15,730.9,19290,1
7,10,2021,10,6740191175,2.48136E+15,8737.92,48367,1
25,5,2020,2,9057035562,3.95054E+15,6848.37,89878,0
13,5,2023,21,4547350112,9.96222E+15,14236.29,89481,1
4,11,2020,9,1907995710,3.28308E+15,1003.01,86298,1
4,12,2021,9,6454757324,6.72882E+15,10312.39,40133,0
6,6,2024,20,1915051794,5.71979E+15,472,37052,1
28,7,2024,15,6917344125,4.64374E+15,2654.37,95489,0
31,8,2024,11,2147926224,9.85227E+15,6858.33,50475,0
19,8,2023,1,6981476298,1.23144E+15,6877.6,92666,1
29,11,2022,8,7411091429,4.64167E+15,10316.94,67656,1
12,2,2022,23,4573434669,3.84047E+15,13662.17,14633,0
22,9,2020,2,7503475180,2.78632E+15,9621.58,27304,0
7,7,2023,23,6254135344,4.71206E+15,14307.67,56546,0
27,4,2024,24,3183794239,5.56631E+15,13236.07,17008,1
10,4,2024,14,8142701236,3.0979E+15,8809.05,58291,0
26,11,2021,2,2845781171,1.03378E+15,12523.5,37405,0
